"日期","AQI","AQI级别","PM2.5","PM10","SO2","CO","NO2","O3_8h","排名"
2014-08-18,62,"良",29,47,12,0.6,25,114,90
2014-08-19,23,"优",11,19,4,0.5,21,45,4
2014-08-20,32,"优",16,25,8,0.6,24,64,24
2014-08-21,39,"优",21,39,13,0.7,32,77,16
2014-08-22,52,"良",32,54,22,0.7,35,92,33
2014-08-23,48,"优",30,48,14,0.6,28,96,30
2014-08-24,44,"优",20,35,13,0.6,24,88,28
2014-08-25,47,"优",27,46,15,0.6,29,94,31
2014-08-26,64,"良",29,58,19,0.6,34,117,64
2014-08-27,46,"优",20,42,14,0.6,32,92,36
2014-08-28,54,"良",27,52,21,0.6,37,105,61
2014-08-29,68,"良",20,38,12,0.6,32,121,110
2014-08-30,66,"良",35,59,15,0.7,33,119,93
2014-08-31,49,"优",27,44,15,0.6,30,97,48
2014-09-01,37,"优",21,36,15,0.5,26,73,24
2014-09-02,60,"良",31,60,20,0.5,37,112,122
2014-09-03,75,"良",40,70,30,0.7,41,130,168
2014-09-04,56,"良",36,60,11,0.7,28,107,33
2014-09-05,78,"良",46,73,12,0.8,23,133,86
2014-09-06,47,"优",27,47,8,0.6,22,88,15
2014-09-07,44,"优",22,43,13,0.6,25,87,16
2014-09-08,38,"优",22,35,12,0.5,24,75,25
2014-09-09,42,"优",23,39,13,0.5,25,84,26
2014-09-10,51,"良",29,46,12,0.5,28,101,33
2014-09-11,41,"优",20,33,9,0.4,23,81,25
2014-09-12,42,"优",23,41,8,0.5,19,83,47
2014-09-13,35,"优",15,33,7,0.4,24,69,32
2014-09-14,63,"良",32,72,10,0.6,27,115,128
2014-09-15,45,"优",17,45,4,0.5,14,89,53
2014-09-16,41,"优",17,41,5,0.5,18,79,57
2014-09-17,44,"优",22,40,4,0.4,16,88,78
2014-09-18,59,"良",37,68,12,0.6,25,109,98
2014-09-19,45,"优",21,45,7,0.5,19,85,39
2014-09-20,41,"优",16,36,5,0.6,17,82,20
2014-09-21,38,"优",8,15,3,0.5,18,75,8
2014-09-22,43,"优",12,25,6,0.6,23,85,22
2014-09-23,69,"良",31,55,12,0.7,27,123,120
2014-09-24,46,"优",27,43,8,0.5,18,92,33
2014-09-25,49,"优",22,40,8,0.4,22,97,14
2014-09-26,53,"良",29,53,8,0.5,18,103,18
2014-09-27,62,"良",41,64,11,0.6,19,114,56
2014-09-28,61,"良",39,58,10,0.6,17,113,71
2014-09-29,73,"良",47,67,15,0.7,22,127,137
2014-09-30,81,"良",60,87,15,0.7,23,95,168
2014-10-01,47,"优",27,44,9,0.6,18,94,21
2014-10-02,58,"良",35,59,10,0.7,19,109,50
2014-10-03,56,"良",37,63,10,0.8,20,102,43
2014-10-04,66,"良",41,71,11,0.7,15,119,79
2014-10-05,56,"良",25,48,7,0.6,16,107,37
2014-10-06,68,"良",43,80,10,0.7,18,122,67
2014-10-07,63,"良",45,68,8,0.8,15,116,15
2014-10-08,46,"优",21,39,5,0.6,17,92,3
2014-10-09,38,"优",18,31,4,0.4,16,76,6
2014-10-10,43,"优",21,43,4,0.4,16,81,9
2014-10-11,40,"优",17,32,5,0.4,17,80,6
2014-10-12,63,"良",33,58,12,0.6,40,115,80
2014-10-13,55,"良",39,57,8,0.5,25,104,52
2014-10-14,71,"良",52,75,10,0.7,19,105,61
2014-10-15,83,"良",61,85,11,0.8,17,104,36
