"日期","AQI","质量等级","PM2.5","PM10","SO2","CO","NO2","O3_8h","排名"
"2015-10-31",25,"优",10,20,4,0.6,19,49,11
"2015-11-01",34,"优",13,27,5,0.5,27,42,42
"2015-11-02",33,"优",17,33,6,0.7,25,56,12
"2015-11-03",59,"良",40,68,8,0.8,31,72,67
"2015-11-04",55,"良",28,57,6,0.8,44,47,59
"2015-11-05",49,"优",22,44,6,0.8,39,27,72
"2015-11-06",45,"优",15,43,5,0.8,36,32,116
"2015-11-07",50,"优",19,50,6,0.8,36,57,167
"2015-11-08",62,"良",35,73,7,0.9,37,71,171
"2015-11-09",64,"良",9,17,5,1.4,51,38,146
"2015-11-10",38,"优",24,37,3,1,22,75,24
"2015-11-11",47,"优",23,35,3,0.8,37,81,74
"2015-11-12",58,"良",17,32,4,0.8,46,44,140
"2015-11-13",52,"良",19,40,5,0.8,41,51,121
"2015-11-14",44,"优",16,38,5,0.7,35,53,61
"2015-11-15",47,"优",23,47,5,0.9,35,60,57
"2015-11-16",62,"良",27,64,6,0.9,49,61,169
"2015-11-17",67,"良",37,83,8,1,49,71,228
"2015-11-18",60,"良",32,70,6,0.9,38,78,238
"2015-11-19",51,"良",23,51,6,0.9,32,69,75
"2015-11-20",53,"良",31,56,5,0.9,37,57,96
"2015-11-21",44,"优",24,44,5,0.8,32,58,56
"2015-11-22",43,"优",14,34,5,0.7,34,64,70
"2015-11-23",43,"优",20,43,6,0.7,31,78,117
"2015-11-24",40,"优",13,28,5,0.7,18,79,132
"2015-11-25",35,"优",14,34,5,0.7,28,66,51
"2015-11-26",34,"优",11,29,5,0.5,18,67,23
"2015-11-27",40,"优",19,37,7,0.5,23,79,26
"2015-11-28",60,"良",31,69,8,0.7,45,68,85
"2015-11-29",65,"良",36,59,6,0.9,52,26,103
"2015-11-30",52,"良",26,39,5,0.8,41,32,53
"2015-12-01",59,"良",23,55,5,0.8,47,37,81
"2015-12-02",57,"良",27,57,6,0.8,45,38,113
"2015-12-03",50,"优",21,50,6,0.7,32,52,105
"2015-12-04",61,"良",27,71,9,0.6,28,66,162
"2015-12-05",45,"优",23,45,7,0.6,33,64,100
"2015-12-06",40,"优",9,22,5,0.7,32,38,81
"2015-12-07",41,"优",17,31,6,0.6,23,81,52
"2015-12-08",39,"优",14,33,9,0.5,21,77,35
"2015-12-09",53,"良",14,22,4,0.6,42,68,81
"2015-12-10",35,"优",9,19,4,0.6,28,53,26
"2015-12-11",43,"优",18,36,5,0.7,34,51,53
"2015-12-12",56,"良",39,62,7,0.8,34,53,99
"2015-12-13",66,"良",47,82,7,0.9,52,53,139
"2015-12-14",59,"良",29,43,6,1,47,26,133
"2015-12-15",42,"优",24,35,6,0.9,33,43,65
"2015-12-16",73,"良",53,69,10,0.8,27,73,301
"2015-12-17",52,"良",28,54,11,0.5,23,76,92
"2015-12-18",55,"良",29,60,8,0.7,39,67,80
"2015-12-19",48,"优",22,47,6,0.6,38,61,38
"2015-12-20",61,"良",28,71,6,0.8,47,60,62
"2015-12-21",67,"良",48,80,7,1.1,52,20,73
"2015-12-22",63,"良",33,53,6,1.2,50,17,52
"2015-12-23",67,"良",28,49,6,1.3,53,16,81
"2015-12-24",62,"良",24,41,5,1.3,49,19,106
"2015-12-25",49,"优",12,18,5,1,39,38,66
"2015-12-26",55,"良",31,48,6,1.2,44,35,80
"2015-12-27",50,"优",26,34,6,1.2,40,46,76
"2015-12-28",53,"良",35,56,8,0.8,30,81,64
"2015-12-29",62,"良",37,74,7,0.7,31,83,79
"2015-12-30",58,"良",41,65,6,0.8,41,52,67
"2015-12-31",75,"良",55,83,9,0.8,34,97,105
"2016-01-01",103,"轻度污染",77,105,9,1,46,91,152
"2016-01-02",80,"良",54,110,9,1.1,58,46,79
"2016-01-03",86,"良",63,121,9,1.2,68,31,104
"2016-01-04",80,"良",59,105,9,1.1,62,63,141
"2016-01-05",72,"良",42,75,7,1.1,57,22,186
"2016-01-06",39,"优",12,23,5,0.7,31,56,33
"2016-01-07",40,"优",24,40,6,0.7,26,64,40
"2016-01-08",62,"良",44,70,6,0.9,41,58,122
"2016-01-09",57,"良",40,60,7,0.9,32,56,83
"2016-01-10",68,"良",49,79,7,1.1,52,43,137
"2016-01-11",57,"良",25,35,5,1,45,36,144
"2016-01-12",38,"优",16,29,5,0.7,30,45,40
"2016-01-13",53,"良",37,51,6,0.8,31,42,89
"2016-01-14",64,"良",46,62,6,0.9,34,46,101
"2016-01-15",78,"良",57,70,7,1.1,53,42,137
"2016-01-16",77,"良",56,81,7,1.3,56,19,140
"2016-01-17",49,"优",33,42,5,1.2,39,35,77
"2016-01-18",45,"优",21,35,6,0.9,25,89,48
"2016-01-19",115,"轻度污染",87,104,8,1,28,93,239
"2016-01-20",75,"良",55,69,7,0.9,38,77,160
"2016-01-21",55,"良",11,20,5,0.8,44,44,136
"2016-01-22",49,"优",7,12,5,0.6,39,47,124
"2016-01-23",30,"优",14,24,7,0.7,24,52,26
"2016-01-24",37,"优",16,37,8,0.5,13,72,20
"2016-01-25",40,"优",14,40,8,0.5,22,69,18
"2016-01-26",63,"良",25,51,8,0.6,50,56,112
"2016-01-27",64,"良",25,28,6,0.9,51,23,107
"2016-01-28",68,"良",36,47,8,1.7,54,10,130
"2016-01-29",84,"良",35,46,8,2,67,11,216
"2016-01-30",47,"优",17,24,6,0.8,37,40,76
"2016-01-31",32,"优",21,31,5,0.7,25,54,22
"2016-02-01",33,"优",10,12,5,0.8,24,66,41
"2016-02-02",36,"优",21,25,6,0.7,16,71,33
"2016-02-03",45,"优",31,42,7,0.8,25,63,24
"2016-02-04",42,"优",25,40,7,0.8,33,55,23
"2016-02-05",39,"优",25,32,6,0.8,31,50,23
"2016-02-06",53,"良",35,56,9,0.8,22,99,66
"2016-02-07",83,"良",61,90,13,0.8,21,104,170
"2016-02-08",127,"轻度污染",96,135,19,0.7,27,86,134
"2016-02-09",58,"良",41,58,7,0.6,28,84,57
"2016-02-10",46,"优",29,45,7,0.6,24,92,18
"2016-02-11",42,"优",29,38,5,0.7,31,72,26
"2016-02-12",30,"优",21,30,5,0.7,24,53,3
"2016-02-13",38,"优",21,35,5,0.8,30,47,60
"2016-02-14",30,"优",14,19,5,1.2,20,47,25
"2016-02-15",27,"优",13,20,5,0.6,15,54,14
"2016-02-16",42,"优",23,31,6,0.6,15,83,53
"2016-02-17",42,"优",23,34,7,0.6,25,83,22
"2016-02-18",45,"优",26,44,8,0.7,36,73,19
"2016-02-19",63,"良",37,52,7,0.9,50,53,93
"2016-02-20",63,"良",45,75,8,0.8,31,110,135
"2016-02-21",90,"良",36,130,9,0.6,18,110,194
"2016-02-22",67,"良",48,80,7,0.7,35,103,139
"2016-02-23",52,"良",23,53,5,0.7,31,56,116
"2016-02-24",58,"良",38,66,7,0.7,19,83,133
"2016-02-25",60,"良",34,61,8,0.6,19,112,110
"2016-02-26",62,"良",33,65,9,0.7,45,114,143
"2016-02-27",49,"优",24,41,8,0.6,39,55,51
"2016-02-28",62,"良",35,65,8,0.8,49,57,114
"2016-02-29",92,"良",68,85,7,0.8,34,94,260
"2016-03-01",58,"良",41,66,9,0.7,27,108,65
"2016-03-02",54,"良",38,58,8,0.7,42,92,37
"2016-03-03",60,"良",23,58,9,0.6,48,83,48
"2016-03-04",72,"良",41,81,12,0.8,57,99,101
"2016-03-05",77,"良",46,89,12,0.8,61,89,97
"2016-03-06",64,"良",45,67,8,0.8,51,98,72
"2016-03-07",65,"良",34,56,10,0.7,52,70,98
"2016-03-08",77,"良",49,81,10,0.9,61,62,278
"2016-03-09",38,"优",20,28,5,0.7,30,68,84
"2016-03-10",33,"优",7,12,5,0.5,24,66,43
"2016-03-11",47,"优",27,35,8,0.6,24,93,66
"2016-03-12",64,"良",46,60,7,0.8,46,91,92
"2016-03-13",70,"良",34,36,6,1.1,56,37,175
"2016-03-14",65,"良",28,51,7,0.8,31,118,103
"2016-03-15",75,"良",55,89,8,0.8,29,120,121
"2016-03-16",83,"良",61,95,8,1,57,69,160
"2016-03-17",88,"良",49,58,8,1.2,70,44,163
"2016-03-18",95,"良",42,66,7,1.6,76,31,177
"2016-03-19",94,"良",70,100,9,1.4,50,114,194
"2016-03-20",58,"良",36,44,7,0.8,46,104,54
"2016-03-21",63,"良",32,50,7,0.8,50,69,112
"2016-03-22",79,"良",34,69,7,0.9,63,49,206
"2016-03-23",59,"良",22,24,6,0.8,47,58,179
"2016-03-24",34,"优",19,34,6,0.6,27,67,21
"2016-03-25",48,"优",23,48,9,0.7,26,91,39
"2016-03-26",68,"良",41,76,11,0.7,34,121,135
"2016-03-27",70,"良",51,86,12,0.8,37,114,137
"2016-03-28",67,"良",48,76,9,0.7,42,112,78
"2016-03-29",82,"良",54,103,12,0.8,65,78,185
"2016-03-30",105,"轻度污染",79,139,17,1.1,84,27,282
"2016-03-31",84,"良",62,85,8,1,52,85,189
"2016-04-01",65,"良",47,75,8,0.9,45,101,81
"2016-04-02",72,"良",46,94,8,1,56,89,148
"2016-04-03",108,"轻度污染",81,141,7,1.6,84,48,339
"2016-04-04",54,"良",38,52,5,1.2,43,52,105
"2016-04-05",50,"优",26,50,6,0.8,39,75,65
"2016-04-06",61,"良",29,71,7,0.7,39,70,185
"2016-04-07",65,"良",28,79,8,0.8,38,82,190
"2016-04-08",49,"优",23,46,6,0.8,39,45,69
"2016-04-09",49,"优",17,33,4,0.6,39,50,80
"2016-04-10",60,"良",15,25,4,0.7,48,43,135
"2016-04-11",48,"优",13,27,4,0.8,38,61,50
"2016-04-12",49,"优",19,42,5,0.6,39,80,39
"2016-04-13",73,"良",26,45,5,0.8,58,50,152
"2016-04-14",54,"良",28,48,5,0.8,43,87,66
"2016-04-15",61,"良",31,58,5,0.7,42,113,119
"2016-04-16",77,"良",42,94,6,1.2,61,35,275
"2016-04-17",57,"良",28,57,4,1.2,33,108,144
"2016-04-18",46,"优",11,24,4,0.8,28,91,37
"2016-04-19",56,"良",19,44,6,0.6,29,107,67
"2016-04-20",65,"良",29,80,7,0.8,51,86,195
"2016-04-21",70,"良",34,90,7,0.9,48,73,159
"2016-04-22",46,"优",23,46,7,0.8,33,89,46
"2016-04-23",69,"良",29,76,7,0.8,55,73,195
"2016-04-24",43,"优",18,30,4,0.6,34,81,50
"2016-04-25",43,"优",16,31,4,0.6,31,86,42
"2016-04-26",55,"良",30,56,5,0.7,44,73,124
"2016-04-27",49,"优",18,38,4,0.8,39,84,48
"2016-04-28",64,"良",29,50,5,0.7,21,116,92
"2016-04-29",90,"良",45,85,9,0.7,26,148,203
"2016-04-30",84,"良",62,116,9,1,47,132,186
"2016-05-01",77,"良",56,99,6,1,54,62,164
"2016-05-02",67,"良",40,84,5,0.9,35,95,173
"2016-05-03",50,"优",18,50,4,0.7,32,98,58
"2016-05-04",68,"良",29,86,6,0.6,31,106,143
"2016-05-05",68,"良",36,86,6,0.6,28,73,170
"2016-05-06",60,"良",32,70,6,0.6,24,90,104
