"日期","AQI","质量等级","PM2.5","PM10","SO2","CO","NO2","O3_8h","排名"
"2015-11-07",37,"优",19,0,2,0.5,29,41,55
"2015-11-08",82,"良",60,89,3,0.9,46,37,247
"2015-11-09",163,"中度污染",124,0,4,1.6,56,7,334
"2015-11-10",175,"中度污染",132,0,4,1.6,55,5,339
"2015-11-11",137,"轻度污染",104,0,4,1.9,55,11,304
"2015-11-12",205,"重度污染",155,136,6,2.5,60,3,342
"2015-11-13",258,"重度污染",208,188,15,3.1,70,4,363
"2015-11-14",324,"严重污染",274,298,17,3.6,83,11,365
"2015-11-15",246,"重度污染",196,0,13,3.2,70,31,362
"2015-11-16",79,"良",58,85,10,1.5,52,18,251
"2015-11-17",82,"良",60,86,7,1.5,45,21,302
"2015-11-18",92,"良",68,90,7,1.1,45,9,329
"2015-11-19",102,"轻度污染",76,0,4,1.7,45,2,326
"2015-11-20",88,"良",65,0,9,2.3,43,3,282
"2015-11-21",60,"良",43,0,7,2.1,41,4,158
"2015-11-22",69,"良",50,0,7,1,39,33,294
"2015-11-23",39,"优",27,37,10,0.7,28,51,81
"2015-11-24",65,"良",45,0,8,1.1,52,41,295
"2015-11-25",69,"良",50,22,9,1.1,37,52,280
"2015-11-26",55,"良",38,60,11,0.9,37,56,163
"2015-11-27",264,"重度污染",214,245,36,2.9,93,15,363
"2015-11-28",308,"严重污染",258,254,44,4,102,13,362
"2015-11-29",302,"严重污染",252,0,38,4.9,108,21,356
"2015-11-30",450,"严重污染",343,550,24,6,124,11,363
"2015-12-01",476,"严重污染",464,454,35,7.9,133,9,364
"2015-12-02",24,"优",7,22,3,0.3,16,47,1
"2015-12-03",33,"优",10,33,5,0.4,16,47,28
"2015-12-04",54,"良",31,58,12,0.9,43,46,123
"2015-12-05",77,"良",49,85,17,1.4,61,40,223
"2015-12-06",175,"中度污染",132,162,32,2.8,88,11,331
"2015-12-07",230,"重度污染",180,199,36,3.5,93,9,337
"2015-12-08",295,"重度污染",245,246,20,4.3,92,7,351
"2015-12-09",294,"重度污染",244,10,32,3.6,94,9,347
"2015-12-10",127,"轻度污染",96,47,15,1.8,52,55,262
"2015-12-11",75,"良",48,86,15,1.4,60,35,175
"2015-12-12",172,"中度污染",130,174,23,2.8,86,12,321
"2015-12-13",229,"重度污染",179,219,39,3.9,98,12,338
"2015-12-14",207,"重度污染",157,27,16,2.7,75,44,320
"2015-12-15",28,"优",7,13,3,0.4,16,56,6
"2015-12-16",23,"优",8,14,4,0.5,18,45,2
"2015-12-17",84,"良",62,91,18,1.6,62,26,310
"2015-12-18",80,"良",58,85,18,1.8,64,35,205
"2015-12-19",168,"中度污染",127,155,29,3,87,12,317
"2015-12-20",249,"重度污染",199,194,27,3.6,101,10,339
"2015-12-21",280,"重度污染",230,284,23,4.1,104,12,324
"2015-12-22",347,"严重污染",297,427,29,5.3,103,10,344
"2015-12-23",305,"严重污染",255,298,21,4.7,104,32,325
"2015-12-24",209,"重度污染",159,275,18,2.7,80,40,298
"2015-12-25",485,"严重污染",477,510,12,7.3,141,13,366
"2015-12-26",315,"严重污染",265,381,9,4.9,102,10,364
"2015-12-27",75,"良",49,100,13,1.2,53,24,176
"2015-12-28",149,"轻度污染",114,175,23,2.3,79,16,308
"2015-12-29",329,"严重污染",279,338,34,4.4,119,9,362
"2015-12-30",104,"轻度污染",78,39,11,1.5,54,56,157
"2015-12-31",90,"良",66,128,16,1.8,72,25,124
"2016-01-01",226,"重度污染",176,199,33,3.4,106,12,339
"2016-01-02",316,"严重污染",266,299,35,4.6,124,16,351
"2016-01-03",297,"重度污染",247,296,20,3.5,83,22,323
"2016-01-04",53,"良",37,23,6,0.9,33,59,60
"2016-01-05",63,"良",34,76,11,0.9,38,50,154
"2016-01-06",44,"优",25,40,10,0.9,35,54,55
"2016-01-07",35,"优",13,22,6,0.6,28,54,19
"2016-01-08",54,"良",35,55,13,0.9,43,51,86
