"日期","AQI","AQI级别","PM2.5","PM10","SO2","CO","NO2","O3_8h","排名"
2014-12-07,111,"轻度污染",84,124,44,1.1,81,49,130
2014-12-08,145,"轻度污染",111,154,47,1.3,67,64,165
2014-12-09,96,"良",72,104,30,1.1,66,38,101
2014-12-10,78,"良",57,74,20,0.9,56,30,64
2014-12-11,130,"轻度污染",99,134,26,1.3,48,22,166
2014-12-12,115,"轻度污染",83,180,37,1.2,53,55,174
2014-12-13,78,"良",51,106,25,0.9,53,58,79
2014-12-14,107,"轻度污染",80,128,39,1.1,70,51,104
2014-12-15,135,"轻度污染",103,160,30,1.4,78,27,129
2014-12-16,94,"良",55,138,29,0.7,40,53,167
2014-12-17,66,"良",31,81,20,0.7,43,60,67
2014-12-18,102,"轻度污染",76,121,49,0.9,77,45,120
2014-12-19,119,"轻度污染",90,141,40,1.2,84,27,150
2014-12-20,98,"良",73,113,28,1.1,61,50,148
2014-12-21,90,"良",67,100,33,1,53,56,132
2014-12-22,86,"良",64,101,38,1,61,49,81
2014-12-23,119,"轻度污染",90,142,45,1.2,80,54,111
2014-12-24,127,"轻度污染",97,141,39,1.3,79,63,107
2014-12-25,136,"轻度污染",104,122,37,1.1,72,47,153
2014-12-26,57,"良",41,61,23,0.6,52,51,29
2014-12-27,84,"良",62,85,29,0.8,61,35,70
2014-12-28,118,"轻度污染",90,125,27,1.1,65,48,93
2014-12-29,107,"轻度污染",80,111,20,1,48,74,80
2014-12-30,91,"良",68,111,22,0.9,57,63,60
2014-12-31,99,"良",71,148,29,0.9,48,63,233
2015-01-01,67,"良",33,84,27,0.7,39,53,125
2015-01-02,83,"良",61,104,27,1,58,44,160
2015-01-03,125,"轻度污染",95,152,43,1.3,79,43,205
2015-01-04,122,"轻度污染",93,149,44,1.1,90,60,148
2015-01-05,152,"中度污染",117,189,34,1.5,92,40,218
2015-01-06,148,"轻度污染",113,112,19,1.2,48,39,325
2015-01-07,65,"良",47,74,16,0.9,40,45,126
2015-01-08,106,"轻度污染",80,115,24,1.2,49,52,222
2015-01-09,151,"中度污染",115,169,32,1.7,77,57,263
2015-01-10,164,"中度污染",125,190,36,1.7,88,53,269
