"日期","AQI","AQI级别","PM2.5","PM10","SO2","CO","NO2","O3_8h","排名"
2014-09-28,66,"良",37,83,14,0.7,51,48,85
2014-09-29,82,"良",61,106,20,1.1,43,35,160
2014-09-30,47,"优",19,47,18,0.9,36,33,65
2014-10-01,95,"良",71,99,33,0.9,48,48,169
2014-10-02,103,"轻度污染",77,82,13,1.1,41,47,157
2014-10-03,87,"良",64,74,15,1.3,32,70,127
2014-10-04,48,"优",34,44,8,0.8,22,53,18
2014-10-05,49,"优",32,49,7,1,27,57,14
2014-10-06,55,"良",31,61,11,0.7,41,58,25
2014-10-07,133,"轻度污染",101,165,28,1.3,58,103,164
2014-10-08,212,"重度污染",162,222,28,1.2,64,96,178
2014-10-09,222,"重度污染",172,222,30,1.4,69,98,175
2014-10-10,231,"重度污染",181,229,26,1.6,63,104,177
2014-10-11,131,"轻度污染",100,133,13,1.2,50,70,154
2014-10-12,42,"优",17,42,5,0.5,25,41,30
2014-10-13,55,"良",26,60,9,0.6,33,47,56
2014-10-14,110,"轻度污染",83,131,26,0.9,54,58,145
2014-10-15,110,"轻度污染",83,141,17,0.9,43,49,96
2014-10-16,71,"良",35,91,14,0.8,45,52,52
2014-10-17,153,"中度污染",117,232,29,1.3,76,63,168
2014-10-18,212,"重度污染",162,260,28,1.4,79,75,177
2014-10-19,188,"中度污染",142,194,22,1.3,57,40,178
2014-10-20,165,"中度污染",126,154,12,1.2,39,33,171
2014-10-21,60,"良",27,69,17,0.8,36,30,36
2014-10-22,73,"良",43,95,17,0.8,53,23,62
2014-10-23,213,"重度污染",163,234,19,1.2,64,14,181
2014-10-24,285,"重度污染",235,296,12,1.3,60,29,185
2014-10-25,262,"重度污染",212,268,9,1.9,70,12,184
2014-10-26,159,"中度污染",121,189,10,1.6,43,37,179
2014-10-27,59,"良",24,68,12,0.7,39,34,26
2014-10-28,63,"良",36,75,13,0.8,54,40,57
2014-10-29,136,"轻度污染",104,166,39,1.3,78,51,164
2014-10-30,190,"中度污染",143,202,48,1.8,97,33,171
2014-10-31,191,"中度污染",143,178,24,1.8,76,31,165
2014-11-01,153,"中度污染",117,150,14,1.7,67,38,163
2014-11-02,51,"良",20,53,8,0.6,33,58,59
2014-11-03,91,"良",67,107,34,1.2,62,56,173
2014-11-04,105,"轻度污染",79,142,45,1.3,63,69,151
2014-11-05,103,"轻度污染",77,131,35,1.3,66,55,112
2014-11-06,50,"优",21,51,19,1.1,34,52,20
2014-11-07,57,"良",37,64,24,1.2,49,32,54
2014-11-08,82,"良",61,81,23,1.1,50,66,127
2014-11-09,156,"中度污染",119,144,26,1.8,65,67,160
2014-11-10,224,"重度污染",174,192,45,2.2,79,90,179
2014-11-11,126,"轻度污染",96,133,17,1.2,47,52,121
2014-11-12,61,"良",14,73,14,0.6,25,66,76
2014-11-13,66,"良",41,81,37,1.2,56,57,80
2014-11-14,85,"良",63,109,68,1.9,73,43,94
2014-11-15,104,"轻度污染",78,127,91,1.9,81,39,114
2014-11-16,113,"轻度污染",86,103,51,1.4,53,37,113
2014-11-17,53,"良",29,57,39,1,50,54,18
2014-11-18,177,"中度污染",134,181,104,2.4,83,29,179
2014-11-19,189,"中度污染",142,177,103,2,84,40,175
2014-11-20,240,"重度污染",190,245,84,2.6,92,21,176
2014-11-21,422,"严重污染",383,483,97,5.2,171,22,183
2014-11-22,142,"轻度污染",109,144,62,2.1,83,34,107
2014-11-23,174,"中度污染",132,184,65,2.6,88,13,152
2014-11-24,154,"中度污染",118,159,56,2.7,74,26,166
2014-11-25,96,"良",72,119,52,1.5,73,34,140
2014-11-26,307,"严重污染",257,311,94,2.8,88,22,187
2014-11-27,249,"重度污染",199,259,68,3,70,22,183
2014-11-28,132,"轻度污染",101,149,67,2.3,64,33,174
2014-11-29,242,"重度污染",192,225,69,2.8,70,9,187
2014-11-30,153,"中度污染",117,250,48,1.9,45,58,177
2014-12-01,78,"良",21,106,33,1.1,27,58,113
2014-12-02,54,"良",31,57,51,1.2,47,20,48
2014-12-03,65,"良",22,80,31,0.8,30,52,78
2014-12-04,58,"良",23,66,43,0.9,36,54,81
2014-12-05,61,"良",40,72,45,1.1,45,41,73
2014-12-06,160,"中度污染",122,165,94,2.9,85,17,170
2014-12-07,97,"良",73,93,61,2.3,59,22,111
2014-12-08,106,"轻度污染",80,115,67,2.2,64,32,109
2014-12-09,206,"重度污染",156,184,123,2.7,80,11,181
2014-12-10,194,"中度污染",145,188,55,2,54,43,177
2014-12-11,50,"优",34,50,44,1.1,43,50,18
2014-12-12,60,"良",43,71,42,1.2,40,47,56
2014-12-13,105,"轻度污染",79,117,70,1.8,64,29,158
2014-12-14,185,"中度污染",140,176,102,2.5,76,25,173
2014-12-15,178,"中度污染",134,206,70,2.8,60,47,166
2014-12-16,54,"良",23,57,47,1,34,49,44
2014-12-17,100,"良",75,128,73,1.8,66,37,167
2014-12-18,256,"重度污染",206,290,120,3.1,106,12,187
2014-12-19,168,"中度污染",128,171,67,2.4,60,49,176
2014-12-20,43,"优",30,42,47,1,39,41,19
2014-12-21,56,"良",33,62,46,1,38,49,33
2014-12-22,173,"中度污染",131,203,117,2.6,79,21,188
2014-12-23,237,"重度污染",187,247,125,2.7,97,15,184
2014-12-24,162,"中度污染",123,153,65,2.4,72,47,138
2014-12-25,113,"轻度污染",85,113,78,2.1,65,49,119
2014-12-26,154,"中度污染",118,159,84,2.5,93,29,153
2014-12-27,332,"严重污染",282,344,176,3.7,114,8,187
2014-12-28,378,"严重污染",328,405,127,3.9,113,20,188
2014-12-29,324,"严重污染",274,355,138,3.8,119,25,187
2014-12-30,160,"中度污染",122,181,78,2.6,84,28,140
2014-12-31,86,"良",21,122,27,0.7,25,52,188
2015-01-01,83,"良",61,104,67,1.4,55,35,220
2015-01-02,93,"良",69,112,63,1.8,57,40,188
2015-01-03,229,"重度污染",179,262,133,2.9,91,13,344
2015-01-04,364,"严重污染",314,451,175,5.9,176,7,353
2015-01-05,152,"中度污染",116,192,78,3.8,70,39,219
2015-01-06,58,"良",29,66,39,1.2,40,47,104
2015-01-07,102,"轻度污染",76,144,86,2.2,63,23,283
2015-01-08,154,"中度污染",118,203,115,3.2,93,13,310
2015-01-09,184,"中度污染",139,225,85,3.3,87,43,294
2015-01-10,233,"重度污染",183,296,133,3.6,110,28,336
2015-01-11,80,"良",59,101,59,1.7,60,32,120
2015-01-12,60,"良",36,70,61,1.4,62,32,114
2015-01-13,151,"中度污染",116,194,101,2.1,85,18,296
2015-01-14,255,"重度污染",205,310,101,3.9,111,7,355
2015-01-15,261,"重度污染",211,275,108,4.1,90,5,344
2015-01-16,131,"轻度污染",100,146,57,2.1,54,51,231
2015-01-17,55,"良",37,60,44,1,51,45,42
2015-01-18,122,"轻度污染",93,175,75,1.5,56,50,243
2015-01-19,69,"良",31,88,53,1.2,60,44,83
2015-01-20,116,"轻度污染",88,174,81,2.5,76,15,260
2015-01-21,92,"良",69,124,59,2.1,57,42,157
2015-01-22,117,"轻度污染",88,133,67,1.9,64,40,228
2015-01-23,201,"重度污染",151,242,89,2.6,87,21,336
2015-01-24,145,"轻度污染",111,178,53,2.4,65,38,221
2015-01-25,104,"轻度污染",78,116,67,2,53,35,137
2015-01-26,194,"中度污染",146,201,54,2.5,58,31,272
2015-01-27,36,"优",18,36,22,0.8,32,55,29
2015-01-28,85,"良",63,109,82,1.9,69,23,308
2015-01-29,81,"良",60,90,58,1.2,43,39,254
2015-01-30,44,"优",19,44,29,0.6,33,53,62
2015-01-31,61,"良",38,73,49,1,51,47,144
2015-02-01,178,"中度污染",135,205,105,2.7,90,24,349
2015-02-02,166,"中度污染",126,180,127,2.1,99,19,315
2015-02-03,200,"中度污染",150,206,108,2.4,87,37,313
2015-02-04,50,"优",18,50,33,0.6,29,59,58
2015-02-05,52,"良",27,54,36,0.8,41,58,54
2015-02-06,137,"轻度污染",105,167,102,2.1,73,32,320
2015-02-07,90,"良",58,130,49,1.3,49,45,160
2015-02-08,42,"优",15,42,21,0.7,29,59,31
2015-02-09,112,"轻度污染",85,150,91,2,68,43,294
2015-02-10,166,"中度污染",126,204,90,2.2,81,34,333
2015-02-11,124,"轻度污染",94,155,69,2.6,70,52,240
2015-02-12,61,"良",40,73,43,1.4,49,50,78
2015-02-13,114,"轻度污染",86,140,84,1.8,64,57,230
2015-02-14,236,"重度污染",186,276,74,2.5,82,77,351
2015-02-15,163,"中度污染",124,193,46,1.8,49,46,290
2015-02-16,158,"中度污染",121,165,52,2.1,51,57,295
2015-02-17,68,"良",42,85,31,1.3,34,53,105
2015-02-18,87,"良",65,114,61,1.8,41,55,191
2015-02-19,109,"轻度污染",82,133,84,1.5,36,59,191
2015-02-20,75,"良",55,76,37,1.4,40,42,230
2015-02-21,150,"轻度污染",115,214,40,1.9,30,42,337
2015-02-22,193,"中度污染",39,336,27,1.1,16,59,341
2015-02-23,97,"良",44,144,54,1.7,36,54,271
2015-02-24,137,"轻度污染",98,225,59,2.2,57,30,333
2015-02-25,117,"轻度污染",89,177,60,3.1,42,64,300
2015-02-26,52,"良",25,54,27,1.2,29,65,139
2015-02-27,51,"良",22,51,33,1.2,33,47,178
2015-02-28,74,"良",54,82,32,1.4,34,39,284
2015-03-01,109,"轻度污染",67,168,44,1.6,40,69,334
2015-03-02,103,"轻度污染",75,156,59,1.8,60,57,294
2015-03-03,70,"良",20,89,18,0.9,20,64,169
2015-03-04,56,"良",22,62,35,1,35,63,171
2015-03-05,73,"良",51,97,63,1.3,50,64,254
2015-03-06,133,"轻度污染",101,183,61,1.6,52,63,338
2015-03-07,149,"轻度污染",114,187,57,1.8,68,54,343
2015-03-08,159,"中度污染",121,185,54,2,67,29,342
2015-03-09,54,"良",19,59,18,0.9,27,70,101
