"日期","AQI","AQI级别","PM2.5","PM10","SO2","CO","NO2","O3_8h","排名"
2015-01-26,92,"良",68,87,22,1.2,69,42,126
2015-01-27,87,"良",65,83,22,1.1,68,46,217
2015-01-28,68,"良",49,69,14,1,56,78,247
2015-01-29,71,"良",52,83,19,1,67,82,226
2015-01-30,51,"良",33,52,13,1.2,40,43,103
2015-01-31,51,"良",36,51,12,1,38,33,72
2015-02-01,58,"良",41,59,11,1,41,59,105
2015-02-02,73,"良",54,79,14,1.2,61,74,107
2015-02-03,106,"轻度污染",80,106,22,1.4,80,56,190
2015-02-04,68,"良",49,62,12,1.3,42,28,124
2015-02-05,58,"良",42,53,9,1.1,25,63,96
2015-02-06,116,"轻度污染",88,111,26,1.1,51,60,274
2015-02-07,129,"轻度污染",98,129,26,1.4,70,41,282
2015-02-08,88,"良",65,86,18,1,41,105,250
2015-02-09,96,"良",72,94,21,1.1,59,117,249
2015-02-10,124,"轻度污染",94,126,24,1.2,79,119,261
2015-02-11,144,"轻度污染",110,142,26,1.4,87,70,275
2015-02-12,147,"轻度污染",113,141,15,1.4,73,108,260
2015-02-13,95,"良",71,99,16,1.4,95,106,192
2015-02-14,85,"良",63,91,19,1.2,88,94,104
2015-02-15,102,"轻度污染",77,98,6,1.3,60,37,196
2015-02-16,64,"良",46,65,3,1.3,44,46,58
2015-02-17,54,"良",38,52,4,1,40,74,57
2015-02-18,67,"良",48,71,7,1,38,98,101
2015-02-19,84,"良",62,95,12,1,28,96,134
2015-02-20,51,"良",36,53,5,0.8,22,81,101
2015-02-21,49,"优",33,49,4,0.8,30,61,103
2015-02-22,42,"优",29,41,5,0.8,32,48,46
2015-02-23,28,"优",18,28,3,0.8,34,23,14
2015-02-24,35,"优",24,35,4,0.9,32,36,29
2015-02-25,32,"优",23,32,4,0.9,28,42,24
2015-02-26,36,"优",23,36,7,0.8,32,42,48
2015-02-27,31,"优",19,31,6,0.8,34,46,38
2015-02-28,36,"优",23,36,7,0.8,37,49,96
2015-03-01,23,"优",10,17,4,0.9,23,46,7
2015-03-02,46,"优",32,46,10,1,48,31,46
2015-03-03,44,"优",31,40,8,1.1,49,20,42
2015-03-04,18,"优",11,17,6,0.9,30,36,3
2015-03-05,25,"优",16,25,4,1.1,33,9,13
2015-03-06,17,"优",10,17,3,0.9,28,9,7
2015-03-07,38,"优",24,38,5,1,36,10,35
2015-03-08,90,"良",67,111,16,1.5,64,26,254
2015-03-09,89,"良",67,93,16,1.6,59,15,272
2015-03-10,40,"优",28,36,5,0.9,34,21,28
2015-03-11,31,"优",22,31,5,0.9,34,13,24
2015-03-12,26,"优",15,26,6,1,38,13,9
2015-03-13,48,"优",33,48,15,1.1,49,13,60
2015-03-14,76,"良",56,82,18,1.4,74,18,141
2015-03-15,66,"良",47,69,16,1.3,63,13,86
2015-03-16,53,"良",37,54,15,1,54,21,50
2015-03-17,42,"优",28,42,10,0.7,45,26,25
2015-03-18,48,"优",31,48,11,0.7,47,34,85
2015-03-19,52,"良",35,55,11,0.8,47,56,70
2015-03-20,51,"良",33,52,9,0.7,43,93,74
2015-03-21,67,"良",49,74,14,1.2,53,48,132
2015-03-22,82,"良",60,80,16,1.5,55,41,172
2015-03-23,57,"良",40,63,12,1,53,62,91
2015-03-24,29,"优",17,28,7,1,33,57,4
2015-03-25,47,"优",32,47,8,0.9,41,46,43
2015-03-26,34,"优",24,34,4,0.9,40,25,11
2015-03-27,45,"优",22,33,7,1,37,39,45
2015-03-28,60,"良",43,63,13,1,52,106,79
2015-03-29,73,"良",48,65,14,1,53,127,118
2015-03-30,52,"良",33,55,12,0.9,46,91,62
